id,target,CCJ_government,CCJ_private,bank_bal2,land_worth,bank_balance,wages,house_value,savings,amount_owed,wages_debt_percent,stocks_profile,difference_wages_last_year,properties,mortgage
6895,0,,,426,0,839,2485,1711,0,247,49.9,-10.1,0,0,0
6896,0,0,0,64,0,1482,2036,1313,294,11,100,8.9,-0.2,0,0
6897,0,0,0,402,0,858,2575,1429,451,32,90.3,-65,-1.1,0,0
6898,0,0,0,34,0,151,541,369,32,33,43.2,-8.9,0.6,0,0
6899,0,0,0,-98,0,1,16,-541,0,5,66.3,-13.3,5.8,0,0
6900,0,,,-876,0,3,1598,104,0,164,78.5,-758.3,-0.8,0,0
6901,0,0,0,567,0,243,895,574,70,2,100,0.3,-0.4,0,0
6902,0,,,419,0,111,1571,1048,0,192,80.9,-16,0,0,0
6903,0,0,0,146,0,460,1785,775,778,370,54,-33.2,0,0,0
6904,0,0,0,226,0,940,1387,691,322,30,100,3.9,0.6,0,0
6905,0,0,0,57,0,14,234,160,0,1,100,104.1,-0.3,0,0
6906,0,0,0,308,34420,4,1250,6321,119,557,100,1.8,0,10,1
6907,0,0,0,4014,0,31,13783,4926,13981,18,100,-1.1,0,0,0
6908,0,0,0,375,0,408,632,523,90,0,100,46.5,0.2,0,0
6909,1,,,314,0,0,638,239,1072,157,63.1,-6.2,0.2,0,0
6910,0,0,0,2947,44859,1606,1885,2334,1481,175,100,-78.7,0,14,1
6911,0,0,0,-92,0,224,628,117,0,0,100,-75.7,0.6,0,0
6912,0,0,0,-90,0,57,468,186,0,0,100,-145.5,-0.8,0,0
6913,0,0,0,8,0,568,1644,1636,0,0,100,-6.5,-0.1,0,0
6914,1,18,3,141,0,0,279,165,21,49,62,,,0,0
6915,0,0,0,29,0,91,190,153,0,11,65,-4.5,-0.1,0,0
6916,0,0,0,69,0,26,26,220,0,0,100,18.1,0.3,0,0
6917,0,0,0,185,0,68,800,448,0,137,81.4,175.6,-0.6,0,0
6918,0,0,0,0,0,14,16,246,0,0,100,21.4,0,0,0
6919,0,0,0,-10,0,12,48,629,0,0,0,-19,-0.1,0,0
6920,0,0,0,-157,0,808,2169,665,303,542,46.7,-84.4,1.2,0,0
6921,0,0,0,123,0,30,1180,323,462,0,95.3,-41,-0.6,0,0
6922,0,0,0,47,0,201,344,539,300,87,23.6,14.4,0,0,0
6923,0,0,0,1040,64424,712,961,2129,0,0,100,48.8,-0.1,1,1
6924,1,0,0,729,0,111,2557,1457,0,0,100,5.5,-0.1,0,0
6925,0,0,0,-583,0,0,1331,-419,0,781,60.1,56.7,0.8,0,0
6926,0,0,0,176,1838,7,941,791,15,35,95.7,-27.9,0.2,1,1
6927,1,,,-1448,832,0,2937,815,0,658,60.5,-102.3,0.5,0,0
6928,0,0,0,98,0,6,436,-1054,0,57,55.9,21,-0.9,0,0
6929,0,0,0,-372,2533,120,222,6721,0,14,73.5,-44.3,-0.1,1,1
6930,0,,,77,0,13,544,-60,0,372,16.4,110.4,-3.4,0,0
6931,0,0,0,444,0,615,640,390,195,0,72.9,-18.3,-0.2,0,0
6932,0,0,0,115,0,112,1143,368,142,62,57.4,-28.1,0,0,0
6933,1,4,1,213,0,22,425,65,0,50,55.9,204.7,-4.1,0,0
6934,0,0,0,25,12,206,1668,2518,570,0,100,-71.1,-1.1,0,0
6935,0,0,0,346,0,681,1137,344,272,26,100,5.3,1.3,0,0
6936,0,0,0,107,0,0,175,184,26,0,100,125.2,-4.8,0,0
6937,0,0,0,-13,0,191,276,151,51,1,100,-87.5,-0.7,0,0
6938,0,0,0,-177,0,385,896,120,0,207,68.4,-226,1.1,0,0
6939,1,0,0,-98,0,17,539,274,0,4,37.9,-23.2,0.1,0,0
6940,0,0,0,228,0,775,2727,1573,499,237,45.8,-24.3,-0.1,0,0
6941,0,0,0,276,0,653,1368,334,146,444,59.9,5.4,1,0,0
6942,0,0,0,72,0,16,33,200,74,0,100,11.3,0,0,0
6943,0,0,0,-40,0,655,666,60,0,6,100,262.3,-0.2,0,0
6944,1,2,0,-225,0,52,183,44,0,66,-400,-503,-0.1,0,0
6945,0,0,0,197,0,26,3156,488,0,1400,36.1,-29,0,0,0
6946,0,0,0,299,0,432,999,742,0,0,100,-9.7,0.2,0,0
6947,0,0,0,227,0,900,4163,1176,893,1059,48.2,-12.4,0,0,0
6948,1,0,0,-10,0,21,21,-24,0,0,0,-594,-2.7,0,0
6949,0,0,0,-23,0,373,1936,409,183,479,37.6,-38.4,0.4,0,0
6950,0,0,0,380,714,715,1652,454,433,264,26.6,16.3,0.5,1,1
6951,0,0,0,6995,0,686,691,30747,2071,0,100,-8.9,0,0,0
6952,0,0,0,-821,0,2029,22752,44676,0,0,13.6,25.3,-0.1,0,0
6953,0,0,0,1,0,2,112,102,0,0,100,1,-0.1,0,0
6954,0,0,0,3476,0,2993,3969,378,0,5,100,-221.7,-0.1,0,0
6955,0,0,0,192,1716,730,1138,215,56,809,55.5,62,0.2,1,1
6956,0,0,0,306,0,628,1130,418,73,442,29.8,-30.4,-0.2,0,0
6957,0,0,0,-768,0,160,1592,172,0,240,73.5,-515.3,1.4,0,0
6958,0,0,0,198,0,243,280,446,557,0,100,-11.9,-0.3,0,0
6959,0,,,128,0,9,55,160,96,20,100,80.7,0.6,0,0
6960,0,2,1,-2,0,81,589,86,0,178,39,6.7,0.7,0,0
6961,0,0,0,-229,5085,0,7974,3655,0,623,100,-17.2,0,1,1
6962,0,0,0,52,0,516,540,509,0,0,98.8,0.1,0,0,0
6963,0,0,0,98,0,77,499,179,0,113,52.6,23.8,0.2,0,0
6964,0,0,0,821,0,4923,8499,7539,380,0,100,-82.1,0.3,0,0
6965,0,0,0,128,0,429,551,474,286,84,52.3,-6.4,-0.2,0,0
6966,0,0,0,1865,13678,0,704,1798,0,86,49.7,9,0,1,1
6967,0,0,0,346,0,1473,1782,762,487,184,100,-33.8,-0.6,0,0
6968,0,0,0,97,0,1176,2832,852,527,862,45.9,-20.5,-0.3,0,0
6969,0,0,0,-4537,200423,0,8616,5442,0,1155,100,83,0.1,1,1
6970,0,0,0,-309,0,573,856,101,0,30,28,1010.1,1.1,0,0
6971,0,,,4583,0,315,35902,6418,543,0,100,5,0,0,0
6972,0,0,0,342,0,277,2397,1079,861,5,100,-2.3,0,0,0
6973,1,2,2,-2,0,0,0,-943,0,0,0,-11.2,-0.8,0,0
6974,0,0,0,0,0,0,0,0,0,0,0,25.4,-3.2,0,0
6975,0,0,0,187,0,1430,1823,318,0,29,34.9,92.6,-0.8,0,0
6976,0,0,0,10659,0,8893,8988,38294,2684,55,100,19.2,0.1,0,0
6977,0,0,0,510,0,440,4007,1545,757,1262,32.2,-2.3,-0.1,0,0
6978,0,0,0,9,0,427,675,177,0,0,100,1,0.2,0,0
6979,0,0,0,175,2803,528,663,652,65,3,100,10.8,0,1,1
6980,0,0,0,107,0,45,328,260,0,11,100,112.4,0.6,0,0
6981,0,0,0,170,0,885,2668,1423,825,44,84.5,-19.7,-0.3,0,0
6982,0,0,0,533,0,806,1275,665,280,366,52.6,23.5,-1.5,1,1
6983,0,0,0,52,0,337,489,311,220,8,83.1,1,-0.3,0,0
6984,0,0,0,-61,0,1330,3157,4994,521,409,100,-33.4,-0.2,1,1
6985,0,0,0,70,0,115,3440,1463,0,168,100,17.4,0.2,0,0
6986,0,0,0,277,0,39,564,367,0,62,83,-0.2,1.6,0,0
6987,0,0,0,371,1200,260,9370,12348,0,37,100,-0.9,-0.1,1,1
6988,0,0,0,602,6964,587,1325,210,73,0,100,39.1,0,1,1
6989,0,0,0,154,0,1415,1827,593,140,117,56.6,-32.5,0.1,0,0
6990,0,,,-13,0,4,8,-5218,0,0,0,0.1,-5,0,0
6991,0,0,0,1434,0,6461,7576,6503,910,98,100,-7.4,0,0,0
6992,0,,,-80,0,24,772,609,0,80,96.3,399.4,-0.1,0,0
6993,0,,,286,0,607,1602,116,0,129,74.9,39.6,-0.3,0,0
6994,0,,,1173,0,1573,1797,1246,982,7,100,29.6,0.2,0,0
6995,1,2,2,-302,0,73,180,-248,0,137,81.4,,,0,0
6996,1,18,2,-1162,0,8,1053,-2634,0,678,54.4,0.6,-0.5,0,0
6997,0,0,0,292,0,1093,1325,769,387,0,100,-8.9,-0.1,0,0
6998,1,0,0,813,0,22,1911,1899,0,2,36.5,468,0.6,0,0
6999,0,0,0,232,1948,49,216,624,252,0,52.2,-29.7,0.1,0,0
7000,0,0,0,657,657,874,1043,541,510,167,100,-4.2,0.1,1,1
7001,1,5,1,101,0,0,2627,-353,0,1459,51.1,-44.1,-0.1,0,0
7002,0,0,0,150,267,334,616,584,17,38,44.8,-6.3,-0.1,1,1
7003,0,,,2106,8574,1248,1739,2970,1741,205,65.5,0.2,0.3,1,1
7004,0,0,0,-38,0,335,737,223,100,0,100,-95.5,-0.5,0,0
7005,1,0,0,-148,0,0,23,-442,0,8,0,,,0,0
7006,0,,,511,0,196,407,739,765,13,66.6,27.8,0.3,0,0
7007,0,0,0,4,0,274,392,277,2,22,76.6,0.3,-0.7,0,0
7008,0,0,0,-20,0,357,397,87,0,0,100,-34.2,-0.5,0,0
7009,0,0,0,-23,0,123,184,34,0,5,29.6,106.5,-6,0,0
7010,0,0,0,649,897,495,1297,646,2131,273,61.5,15,0,1,1
7011,0,0,0,355,0,104,106,5535,0,0,100,6.6,0.1,0,0
7012,0,0,0,116,33,510,961,465,133,76,33.5,18.5,0.3,1,1
7013,0,,,25,0,51,192,147,0,14,100,125.1,0.4,0,0
7014,1,3,1,-150,0,5,73,-447,0,108,100,93.2,-2.3,0,0
7015,0,0,0,-5,0,41,139,71,0,5,31.7,-9.6,0.2,0,0
7016,1,1,0,328,0,35,158,303,113,107,53.8,100,1.2,0,0
7017,1,4,0,-130,0,137,320,55,0,25,59.6,293.6,0.6,0,0
7018,0,0,0,31,0,17,124,81,0,51,35.6,91.2,0.7,0,0
7019,0,0,0,-161,0,128,1331,109,0,34,8.2,-150.5,-0.1,0,0
7020,0,0,0,9,0,389,428,217,0,34,100,4.6,-0.3,0,0
7021,0,0,0,165,0,166,225,174,12,9,89.6,9.2,0,0,0
7022,0,0,0,860,0,1460,10231,1640,212,51,100,27.6,-0.3,0,0
7023,0,0,0,242,955,912,1762,2237,317,4,100,-2.8,0,1,1
7024,0,0,0,169,0,105,302,983,3600,20,96.1,-16.2,0,0,0
7025,0,0,0,43,0,12,819,144,0,74,79,-28.5,0,0,0
7026,0,0,0,826,0,2952,4010,2884,2224,190,72.2,-17.1,-0.1,0,0
7027,0,0,0,-115,1439,52,62,153,0,0,100,-89.1,-0.7,1,1
7028,0,0,0,375,0,805,906,567,75,28,100,82.8,0.6,0,0
7029,0,0,0,218,0,2270,3110,983,230,65,39.4,-29.8,-0.7,0,0
7030,0,0,0,1459,0,3726,4076,128,0,0,63.4,-93,-0.5,0,0
7031,0,0,0,-395,0,602,1116,923,55,163,86.1,-88.5,1.4,0,0
7032,0,0,0,-455,4693,406,1247,6347,1180,105,51.5,-13.8,-0.1,4,1
7033,0,0,0,308,0,8,2165,102,0,56,100,-402.9,0,0,0
7034,0,0,0,1416,0,1005,1804,844,671,6,93.3,-8,-0.4,0,0
7035,0,0,0,42,0,225,478,421,142,38,63.9,-14.2,-0.2,0,0
7036,0,0,0,357,322,2042,2547,2234,692,800,75.6,-6.8,-0.7,1,1
7037,0,0,0,119,0,97,281,175,0,0,83.7,243,-0.8,0,0
7038,0,0,0,1307,0,403,1723,991,500,17,100,11.2,0.5,0,0
7039,0,0,0,95,0,382,506,161,0,33,19.3,70.9,-0.2,0,0
7040,0,0,0,281,0,332,4235,1047,22,603,100,28.1,0.3,0,0
7041,0,0,0,88,0,207,425,205,22,0,80.4,37.3,0,0,0
7042,0,0,0,102,0,15,353,535,136,15,99.6,14.8,0.1,0,0
7043,0,0,0,-147,0,176,716,334,0,115,43.6,-150,-0.6,0,0
7044,0,0,0,342,0,0,1029,214,0,28,100,147.3,0.4,0,0
7045,0,0,0,30,0,16,301,144,0,17,80.4,15.9,-0.5,0,0
7046,0,0,0,319,0,1154,1258,1131,0,0,99.5,4.3,-0.1,0,0
7047,0,0,0,223,0,272,826,274,120,193,40.9,-30.6,1.1,0,0
7048,0,0,0,76,0,129,820,252,0,360,72.8,-27.2,0.4,0,0
7049,0,0,0,-143,0,65,3409,899,104,970,30,-19.1,-0.2,0,0
7050,0,0,0,-190,0,98,217,133,0,28,100,-175.6,0.1,0,0
7051,0,0,0,82,0,1402,1803,1121,505,0,100,-31.1,-0.1,0,0
7052,0,0,0,-100,0,3,87,-43,0,20,59.4,206.3,1.8,0,0
7053,0,0,0,-10,0,146,147,124,0,0,0,-8.8,-0.1,0,0
7054,0,0,0,85,0,432,1455,504,1326,301,70.5,-33.2,-0.4,0,0
7055,0,0,0,5088,0,134,179,9550,0,0,100,-10.2,0,0,0
7056,0,0,0,475,0,639,1678,425,400,45,98.3,-47.4,0,0,0
7057,0,,,48,0,0,117,100,0,0,100,48,1.2,0,0
7058,1,10,1,290,0,58,1102,348,0,219,88.3,729.9,0.2,0,0
7059,0,0,0,-735,0,0,1613,-422,0,497,48.9,134,0.6,0,0
7060,1,,,167,0,443,902,318,9,540,35.5,102,-0.4,0,0
7061,0,0,0,123,4765,16,436,157,100,98,46.5,34,0.2,4,1
7062,0,3,0,162,0,113,676,311,0,307,52.5,-67.4,-0.4,0,0
7063,0,0,0,177,0,271,315,209,0,37,87.3,236.5,1.5,0,0
7064,0,0,0,-665,0,6,18459,12730,0,0,0,-7.7,0,0,0
7065,0,0,0,-20,0,11,54,-4,0,26,71.6,-306.3,-0.9,0,0
7066,0,0,0,802,0,1760,1765,707,216,0,100,46.3,0.1,0,0
7067,0,0,0,135,4584,955,1031,1203,0,0,100,-15.1,0,1,1
7068,0,0,0,-14,0,236,331,80,0,0,54.5,25.1,0,0,0
7069,0,0,0,-60,0,443,585,400,44,86,66.1,-34,-0.7,0,0
7070,0,0,0,990,0,2684,11002,10647,0,6,100,14.9,-0.1,0,0
7071,0,0,0,15,0,150,1214,101,0,759,100,33.7,-0.1,0,0
7072,0,0,0,1546,0,429,675,107,278,14,100,-20.7,0.8,0,0
7073,0,0,0,320010,0,8488,8530,755455,0,0,0,32.1,0,0,0
7074,1,0,0,0,0,1,7,-996,0,299,100,3.1,-4,0,0
7075,0,0,0,183,0,114,254,328,0,0,100,187.5,0.3,0,0
7076,0,0,0,462,312,539,985,3511,1028,88,100,4.3,0,0,0
7077,0,,,-228,0,154,878,-406,0,397,57.7,91.6,-1.1,0,0
7078,0,0,0,-110,0,5,16,100,0,4,100,-40,0,0,0
7079,0,0,0,648,0,940,2013,989,761,86,100,38.4,-0.1,0,0
7080,1,12,2,237,88,0,794,-1055,0,559,95.9,-48,-0.3,0,0
7081,0,,,259,0,883,1240,555,0,320,36.9,-36.4,-0.1,0,0
7082,0,0,0,163,0,394,2525,1887,354,0,92.8,-9.2,0,0,0
7083,0,0,0,599,10854,1278,1292,2699,493,26,100,-15.8,-0.1,10,1
7084,0,1,0,-320,4320,22,106,63,0,14,100,-559.4,0,0,0
7085,0,,,89,0,89,255,239,0,30,40.6,-44.7,0.9,0,0
7086,1,12,3,389,0,2,1080,-614,0,201,54.2,-106.3,-1.6,0,0
7087,0,0,0,1,0,1,50,10,0,10,80,465.6,0.1,0,0
7088,0,0,0,193,0,531,578,415,0,0,100,28.4,-0.3,0,0
7089,0,0,0,178,0,418,1296,403,307,506,59.3,-13.9,-0.3,0,0
7090,0,,,162,0,4632,6159,212,0,1324,99.8,16.1,0.1,0,0
7091,0,0,0,606,0,1007,1686,715,527,24,100,-30.5,0,0,0
7092,0,0,0,52,0,2,190,146,15,0,100,40.1,-0.2,0,0
7093,0,0,0,11,0,26,138,85,20,0,34.6,-23.4,2,0,0
7094,0,0,0,-58,0,261,1518,935,287,1,100,-18.7,-0.2,0,0
7095,1,0,0,-636,0,13,1117,-182,0,555,36.8,387.6,-0.7,0,0
7096,0,0,0,-10,0,62,280,192,0,4,39.3,-5.7,-0.9,0,0
7097,0,0,0,-1402,0,89,527,98,0,79,38,-1402.6,9.6,0,0
7098,0,0,0,39,3169,184,187,161,15,21,100,5.8,0,1,1
7099,0,0,0,27,0,3,3737,343,843,334,49.5,-34,-0.3,0,0
7100,1,0,1,-78,0,54,186,179,0,0,0,-14.8,-0.4,0,0
7101,0,0,0,-5,0,88,98,98,0,0,0,8.6,0,0,0
7102,0,0,0,20,0,897,4734,424,7,190,58,-32.1,0,1,1
7103,0,,,2912,0,3357,3459,1524,1163,0,42.4,41.9,-3.3,0,0
7104,0,0,0,26,0,1121,1756,143,0,464,67,2.5,0.2,0,0
7105,0,,,-1029,0,0,327,534,0,158,0,-272.5,-0.7,0,0
7106,0,0,0,-80,0,97,225,252,0,0,100,-20.9,-0.2,0,0
7107,0,0,0,134,0,225,314,253,35,3,100,1.9,-0.3,0,0
7108,0,0,0,351,1473,130,463,1116,500,13,100,-5.7,0.1,1,1
7109,1,2,0,-50,0,30,72,137,0,28,51.6,-4.9,-0.5,0,0
7110,0,0,0,904,0,1895,2904,1947,493,78,100,-8.2,0,0,0
7111,0,0,0,-220,0,840,2756,526,115,942,100,-107.1,0.4,0,0
7112,0,0,0,2324,0,1251,2741,7322,1320,206,100,20.2,0.7,0,0
7113,1,0,0,-160,0,300,1341,255,391,138,53.6,34.6,-0.2,0,0
7114,0,0,0,8,0,43,216,211,0,5,90.2,19.7,0.4,0,0
7115,0,,,-1,0,0,78,55,0,0,0,-231.7,-11.1,0,0
7116,0,0,0,167,0,1624,3425,186,223,1647,16,-5.4,-3,0,0
7117,0,,,133,0,193,696,279,0,54,98.4,76.5,-0.1,0,0
7118,0,,,706,0,322,2147,849,54,124,20,79.2,3.1,0,0
7119,0,0,0,-77,0,144,244,75,0,74,77.7,106.9,0.4,0,0
7120,0,0,0,-13,0,0,126,-40,0,0,100,441.6,0.2,0,0
7121,0,0,0,351,0,762,1057,376,104,102,89.9,0.4,0.1,0,0
7122,0,0,0,65,1717,248,278,391,107,6,100,-10.3,0,1,1
7123,1,2,1,-1903,0,0,529,-2298,0,1387,14.9,-49.6,7.3,0,0
7124,0,0,0,32,0,35,794,352,90,148,40.1,4.6,1.7,0,0
7125,0,,,28,0,116,442,166,0,0,9.5,-52.3,2.4,0,0
7126,0,,,96,0,139,230,129,0,18,100,50.5,-2,0,0
7127,0,0,0,1,7288,217,791,88,0,3354,100,-6.9,0,1,1
7128,0,0,0,-9,0,0,487,141,0,13,100,-7.1,0,0,0
7129,0,0,0,-487,28,72,1318,132,0,95,41,-307.6,-0.2,0,0
7130,0,0,0,322,0,1123,1468,669,490,1,100,-7.6,-0.1,0,0
7131,0,0,0,2,0,55,70,54,0,3,100,74.9,-0.2,0,0
7132,0,0,0,-309,0,101,315,1461,524,0,0,-27.9,-0.2,0,0
7133,0,1,0,-199,0,33,107,-190,0,115,98,1060.3,0.4,0,0
7134,0,,,244,0,0,760,204,0,281,46.5,-467.9,-2.3,0,0
7135,0,0,0,-40,0,400,927,341,681,14,65.3,-5.2,0.3,0,0
7136,0,0,0,370,0,535,835,386,450,97,50,13.5,-0.8,0,0
7137,0,0,0,277,0,929,1152,1274,107,0,100,-8.6,-0.4,0,0
7138,0,0,0,-2,0,444,454,323,38,7,100,-47.3,-0.5,0,0
7139,0,0,0,735,0,430,1037,505,180,84,65.4,4,-0.7,0,0
7140,0,0,0,554,0,743,7734,705,180,2667,27.2,-4.2,-3.2,0,0
7141,0,0,0,76,613,1254,1927,1537,111,521,51.7,-3.8,0,1,1
7142,0,0,0,-48,0,251,1137,56,0,503,57.5,-78.3,-0.2,0,0
7143,0,1,0,-6525,0,488,33082,-6352,0,1,0,89.4,0.1,0,0
7144,0,0,0,309,0,2351,2669,158,157,0,100,77.1,-0.2,0,0
7145,0,0,0,400,0,2077,2700,1891,117,45,100,20.7,0.3,0,0
7146,0,0,0,620,0,1236,1617,1548,345,14,100,-21.9,-0.2,0,0
7147,0,0,0,81,0,851,2536,573,437,541,31.4,-100.9,0.1,0,0
7148,0,0,0,546,0,42,687,27,0,196,33.5,2043.4,2.5,0,0
7149,0,0,0,-29,0,52,71,61,0,0,0,-51.9,-0.1,0,0
7150,0,0,0,198,1372,90,125,289,53,0,15.9,58.8,0.2,1,1
7151,0,0,0,-553,0,0,1622,-392,0,1387,47,394.2,0.3,0,0
7152,0,0,0,-202,0,404,600,210,0,6,14.3,-70.2,0.2,0,0
7153,1,,,21,4757,0,730,473,0,555,100,70.6,0.1,0,0
7154,0,0,0,-17,0,95,952,1000,0,0,0,-25.3,0,0,0
7155,0,0,0,1260,0,1490,1502,1425,58,0,100,59.2,0,0,0
7156,0,0,0,2,0,5,14,12,0,2,68.1,-43.3,0.9,0,0
7157,0,0,0,1,0,71,184,55,0,0,100,1.8,2.7,0,0
7158,0,0,0,618,0,111,2488,1166,677,424,54.4,-33.4,0,0,0
7159,0,0,0,1141,130081,345,2272,91199,2910,543,100,0.9,0.1,1,1
7160,0,,,-58,0,200,476,100,0,280,58.6,10.1,-0.3,0,0
7161,0,0,0,-233,0,213,603,591,0,42,61.5,39.6,0.3,0,0
7162,0,0,0,143,0,0,0,-117,0,0,44.1,-156.9,-9.9,0,0
7163,0,,,-528,5131,13,621,71,0,744,79.2,-489.3,-0.2,1,1
7164,0,0,0,-102,0,418,2414,2041,132,0,0,24,0,0,0
7165,0,0,0,76,0,662,1354,404,111,25,69,17.1,0,0,0
7166,0,0,0,34,0,89,157,188,70,0,100,3.7,-0.1,0,0
7167,0,0,0,123,0,34,582,229,38,113,45.4,117.9,-0.5,0,0
7168,0,0,0,123,0,2020,2904,986,884,473,19.1,-14.8,0.2,0,0
7169,0,0,0,-184,0,171,722,529,0,132,46.4,-48.7,1.6,0,0
7170,0,0,0,600,0,9,52074,138914,0,0,100,-0.5,0,0,0
7171,0,,,-56,0,26,149,106,0,31,81.7,19.4,-2.7,0,0
7172,1,,,-118,0,129,758,-16,0,162,100,907.4,-5.6,0,0
7173,0,0,0,-1,188,0,400,86,0,0,100,-0.1,0,1,1
7174,0,,,231,196,333,1074,470,81,220,61.8,83.9,1.2,0,0
7175,0,0,0,385,0,902,1851,388,0,375,73.2,98.2,0,0,0
7176,0,0,0,29,0,55,280,127,0,38,58.1,15.7,-0.4,0,0
7177,0,0,0,590,0,770,1225,873,0,31,100,18.4,-0.5,0,0
7178,0,0,0,177,0,1652,1708,1336,152,41,100,-20.6,0.6,0,0
7179,0,0,0,-407,0,108,205,2598,449,0,100,-19.9,0,0,0
7180,0,,,-1368,0,220,793,101,0,157,100,-1479.3,-0.8,0,0
7181,0,0,0,-7,0,7,15,-78,0,0,100,-12.1,0.3,0,0
7182,0,0,0,-236,0,1564,2792,105,0,1158,100,392,-0.5,0,0
7183,0,0,0,988,0,0,5320,3093,0,144,90.9,-49.4,-0.6,0,0
7184,0,0,0,82,0,40,3154,539,0,1298,42.5,-20.1,0.3,0,0
7185,0,0,0,-409,22378,6,27,173,0,45,100,118.1,0,1,1
7186,0,0,0,7,0,926,1120,821,42,26,100,0.4,0.1,0,0
7187,0,0,0,38,0,81,163,133,0,6,100,-11.4,0.9,0,0
7188,0,1,0,-149,0,183,253,161,0,305,50.9,-93.8,0.2,0,0
7189,0,,,256,0,30,1065,836,0,0,100,31.6,0.2,0,0
7190,0,0,0,-57,0,116,293,162,0,95,12,-134.8,0.9,0,0
7191,0,0,0,4,3320,309,309,130,0,0,100,27.3,-0.1,12,0
7192,0,0,0,259,0,301,1205,505,391,241,40.3,-43.6,0.7,0,0
7193,0,0,0,56,0,876,2253,289,54,245,30.9,-15.4,0.2,0,0
7194,0,0,0,10,0,7,95,58,0,25,96.1,4.4,0.2,0,0
7195,0,0,0,94,0,96,622,204,0,260,100,-27.8,0.2,0,0
7196,0,2,0,-208,2605,8,652,2316,362,0,9.7,-18.1,-0.1,0,0
7197,0,0,0,-34,4834,824,1171,343,0,33,100,-3.3,0,1,1
7198,0,0,0,1546,0,3214,5184,3516,1844,318,100,34.7,0.1,0,0
7199,0,,,157,0,90,1049,339,39,80,100,-71.2,-1.2,0,0
7200,0,0,0,2921,4031,2316,5812,5982,5800,106,85.8,-14,0,1,1
7201,0,0,0,49,2904,38,239,656,12,13,100,2.2,0,1,1
7202,0,0,0,26,0,69,1285,352,0,482,56.6,-23.3,-0.2,0,0
7203,0,0,0,805,0,730,1778,2464,828,195,100,-14,-0.2,0,0
7204,0,0,0,361,0,17,1022,420,26,206,100,187,0.7,0,0
7205,0,0,0,-65,0,39,330,67,0,48,52.4,0,1,0,0
7206,0,0,0,40,0,227,462,267,0,37,69,-12.3,0.2,0,0
7207,0,0,0,146,2967,739,793,2523,0,0,87.1,5,0.2,1,1
7208,0,0,0,925,0,1053,1351,1883,941,8,100,12.6,-0.1,0,0
7209,0,0,0,26,0,236,275,339,121,7,68.6,-67.8,-0.3,0,0
7210,0,0,0,72,0,113,162,137,0,11,87,-7.9,1.3,0,0
7211,0,0,0,-9,0,22,27,20,0,0,0,542.5,0,0,0
7212,0,0,0,-175,0,64,2046,160,0,400,69.4,-55.1,0,0,0
7213,0,,,183,0,104,448,110,0,918,63.5,157.4,2.9,0,0
7214,0,0,0,237,0,719,1254,891,121,67,70.3,0.1,0,0,0
7215,0,0,0,-878,619,727,3765,17852,1045,97,100,-1.2,0,1,1
7216,0,0,0,329,0,253,781,953,0,12,99.5,6.4,0.1,0,0
7217,0,0,0,-160,0,0,350,40,0,171,76.2,-1234.8,-2,0,0
7218,1,,,-520,0,62,1388,57,0,401,56,-714,0,0,0
7219,0,0,0,29,0,347,372,265,149,3,100,-29.1,0.1,0,0
7220,0,,,34,0,36,219,-77,0,0,75.6,-114.7,0.6,0,0
7221,0,0,0,72,0,0,348,259,140,117,100,-28.5,0.5,0,0
7222,0,0,0,176,0,330,391,372,0,0,65,39.1,-3,0,0
7223,1,1,0,111,0,0,7,-694,51,99,100,-7.4,33.6,0,0
7224,0,0,0,111,0,126,546,351,95,170,47.6,8.4,0,0,0
7225,1,5,4,-28,0,7,82,-194,0,63,77.8,-53.3,2.4,0,0
7226,0,0,0,-44,0,2,11,165,0,0,0,-47,-0.3,0,0
7227,0,0,0,1,0,612,2239,99,4,219,100,-1,-0.2,0,0
7228,0,0,0,480,0,2576,3784,1495,1266,678,21.8,-21.1,-0.7,0,0
7229,0,0,0,182,0,268,1491,1424,282,22,100,-11.1,-0.1,0,0
7230,0,0,0,220,0,330,638,517,56,8,100,34.2,-0.1,0,0
7231,0,0,0,349,0,306,4470,715,87,671,38.4,29.2,0,0,0
7232,0,,,1002,0,3652,4566,2411,1236,0,99.4,23.9,0,0,0
7233,0,0,0,96,0,0,772,193,0,138,52.4,62.4,-0.7,0,0
7234,0,0,0,1478,2466,1505,1603,2005,1659,39,72.3,-2.5,-0.2,0,0
7235,0,0,0,-24,0,3,52,57,0,2,25.4,37.9,-0.1,0,0
7236,0,,,-326,0,1173,1725,783,391,0,100,-18.2,0,0,0
7237,0,0,0,180,0,952,1169,552,404,11,100,-11.6,-0.8,0,0
7238,0,0,0,516,0,2487,2976,1810,827,9,100,-6,-0.1,0,0
7239,0,0,0,1269,0,1885,3005,4584,2929,224,47.3,0.6,0,0,0
7240,0,,,-1090,1951,8,116,121,427,0,100,-238.8,0.1,0,0
7241,0,0,0,-1,0,1,25,18,0,0,100,-11.2,-0.1,0,0
7242,0,0,0,-2788,0,0,1822,104,0,0,100,-1201.2,-1.9,0,0
7243,0,,,107,0,36,36,103,0,0,100,155.8,1.3,0,0
7244,0,0,0,64,0,153,1466,115,60,117,88.1,-61.3,-0.6,0,0
7245,0,0,0,345,24780,0,5516,6242,0,44,100,-0.4,0,1,1
7246,0,0,0,-298,0,865,877,1746,0,6,100,-30.9,-0.2,0,0
